created,text,retweetCount
2017-07-06 00:05:35,RT @PTI_News: Service charges on online railway ticket booking waived after demonetisation to continue till Sept; they range from Rs 20-Rs…,20
2017-07-06 00:03:58,RT @RomeshNadir: Huge discomfort surfacing vividly for @_sabanaqvi unable to swallow &amp; digest d response of d Traders to #Demonetisation &amp;…,64
2017-07-06 00:03:29,"Procured during demonetisation: In small shops, card machines rarely used, but shopkeepers have to keep paying ... https://t.co/pTcvr1GiF5",0
2017-07-06 00:03:03,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-06 00:03:01,RT @GPCCITCELL: Demonetisation 126 rules changed in 2 months GST 6000 rules will change in next 6 months #AntiPeopleGST @timesofindia  @aaj…,29
2017-07-06 00:02:08,"Procured during demonetisation: In small shops, card machines rarely used, but shopkeepers...… https://t.co/P7Izk0BYPi",0
2017-07-06 00:01:57,"RT @SitaramYechury: Claim was that Demonetisation will lead to more digital transactions, less black money and absence of terror. But this…",172
2017-07-06 00:01:17,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-06 00:01:16,Effects of Demonetisation on Microfinance in India https://t.co/APHCxdtehJ,0
2017-07-05 23:54:31,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-05 23:49:43,Report shows residential sales picking up pace post demonetisation - https://t.co/O1TeCNr7WB https://t.co/YnxpbeYqEd,0
2017-07-05 23:48:33,RT @bsindia: Edit: Currency in circulation is getting closer to pre demonetisation levels and digital transactions are slowing. https://t.c…,96
2017-07-05 23:47:07,RT @amarakhbaranth1: u have already become politician ...u praised @narendramodi for #DeMonetisation but u can't criticize him for 28% GST.…,6
2017-07-05 23:45:26,"#Entertainment Procured during demonetisation: In small shops, card machines rarely used, but shopkeepers have to keep paying rent …",0
2017-07-05 23:42:45,"Procured during demonetisation: In small shops, card machines rarely used, but shopkeepers have to keep paying rent https://t.co/m668G2W7Wi",0
2017-07-05 23:34:59,"RT @meditationsaint: Opposition was against Demonetisation people supported it 

Opposition is against GST and people supporting it 

Great…",87
2017-07-05 23:34:56,"RT @abpnewstv: Post-demonetisation, data mining shows that over 3 lakh registered companies indulged in suspected dealings, says PM @narend…",233
2017-07-05 23:31:20,"Procured during demonetisation: In small shops, card machines rarely used, but shopkeepers...… https://t.co/XWAK5tvyjT",0
2017-07-05 23:30:42,"Procured during demonetisation: In small shops, card machines rarely used, but shopkeepers have to keep paying ... https://t.co/Oyzmik1Dtd",0
2017-07-05 23:29:31,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-05 23:27:50,"Procured during demonetisation: In small shops, card machines rarely used, but shopkeepers… https://t.co/IuosArd97n https://t.co/wkODeaQyyP",0
2017-07-05 23:27:49,"RT @meditationsaint: Opposition was against Demonetisation people supported it 

Opposition is against GST and people supporting it 

Great…",87
2017-07-05 23:25:32,Realty reeling under RERA &amp; Demonetisation: Knight Frank https://t.co/5LCDubMTfa https://t.co/fF3qTiPrjc,0
2017-07-05 23:24:09,"""New window will defeat DeMo reform, govt to tell Supreme Court"" https://t.co/eg1Ylz779r",0
2017-07-05 23:22:00,"RT @KiranKS: They wished Modi would never become PM.
Then wished #Demonetisation to fail.
Then wished for economy &amp; FDI to fail.
Now wishin…",73
2017-07-05 23:21:09,"RT @SurajMNHegde: #DeMonetisation is a monumental blunder

Tilldate no exact amount of #BlackMoney recovered

SC new Order

Who will decide…",38
2017-07-05 23:18:11,RT @jamewils: Oh Lord Kumbhakarana..Thanks for waking up after 6 months of the draconian ordinance https://t.co/ifD1jsdLsi,254
2017-07-05 23:17:48,RT @porinju: Here is what Shashi Kapoor had to say about Demonetisation &amp; GST. Courtesy @stocktalkstweet https://t.co/o97yW2cuSI,298
2017-07-05 23:13:17,PM Modi's demonetisation brings GDP down to 6.1 per cent: Top economists stand vindicated https://t.co/hQPZvUw14V,0
2017-07-05 23:05:55,"RT @raaisaab: #DeMonetisationDisaster | #DemonetizationDisaster | #DeMonetisation
OR
How NOT To Do Things https://t.co/qvuebu8oUb",52
2017-07-05 23:04:16,"RT @SitaramYechury: Claim was that Demonetisation will lead to more digital transactions, less black money and absence of terror. But this…",172
2017-07-05 23:00:18,"RT @SitaramYechury: BJP promised 10 crore jobs. But focus is firmly on destroying livelihoods: demonetisation and then ill-planned GST. 
ht…",180
2017-07-05 22:58:36,"RT @SitaramYechury: Claim was that Demonetisation will lead to more digital transactions, less black money and absence of terror. But this…",172
2017-07-05 22:58:28,RT @SitaramYechury: @bsindia We have been asking for data on how much currency has returned to the system after demonetisation. The answer…,96
2017-07-05 22:55:40,RT @RomeshNadir: Huge discomfort surfacing vividly for @_sabanaqvi unable to swallow &amp; digest d response of d Traders to #Demonetisation &amp;…,64
2017-07-05 22:52:34,"RT @kgk2608: Communal clashes in #Bengal is such a sad story,  Govt isn't acting much. Mr. Derek, where is he? gave a big fat speech post d…",1
2017-07-05 22:51:52,"RT @SitaramYechury: BJP promised 10 crore jobs. But focus is firmly on destroying livelihoods: demonetisation and then ill-planned GST. 
ht…",180
2017-07-05 22:50:16,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-05 22:48:57,RT @i_me_my5elf: Ravi Shankar Prasad compared #Demonetisation woes to labour pain &amp; now its Venkaiah Naidu who compared #GST woes to Labour…,169
2017-07-05 22:42:59,RT @DarshakHathi: Its illegal to own old 500/1000 rupee notes &amp; SC wants people who own them to be able to exchange them. #Strange https://…,7
2017-07-05 22:42:10,"RT @SitaramYechury: Claim was that Demonetisation will lead to more digital transactions, less black money and absence of terror. But this…",172
2017-07-05 22:37:03,RT @jamewils: Oh Lord Kumbhakarana..Thanks for waking up after 6 months of the draconian ordinance https://t.co/ifD1jsdLsi,254
2017-07-05 22:33:37,RT @friendscongress: Currency in circulation is getting closer to pre demonetisation levels and digital transactions are slowing. https://t…,5
2017-07-05 22:31:10,RT @amarakhbaranth1: u have already become politician ...u praised @narendramodi for #DeMonetisation but u can't criticize him for 28% GST.…,6
2017-07-05 22:20:52,"RT @meditationsaint: Opposition was against Demonetisation people supported it 

Opposition is against GST and people supporting it 

Great…",87
2017-07-05 22:19:24,RT @SitaramYechury: @bsindia We have been asking for data on how much currency has returned to the system after demonetisation. The answer…,96
2017-07-05 22:15:12,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-05 22:14:01,"RT @sanjivbhatt: Demonetisation destroyed Pakistan. Now, GST will destroy China!",1157
2017-07-05 22:11:46,"The case of wasted opportunity. Instead of aiding economic growth #NDAGov dampens it. #CureToWellness #JumlaNomics 

https://t.co/O8HWWyT2dX",0
2017-07-05 22:07:35,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-05 22:02:16,"RT @kapsology: To overcome the loss in GDP due to Demonetisation Failure, Modi govt decreased interest on PPF and all small saving schemes.",210
2017-07-05 21:59:04,u have already become politician ...u praised @narendramodi for #DeMonetisation but u can't criticize him for 28% G… https://t.co/uHsScxr9ov,6
2017-07-05 21:47:29,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-05 21:46:47,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-05 21:46:21,RT @jamewils: Oh Lord Kumbhakarana..Thanks for waking up after 6 months of the draconian ordinance https://t.co/ifD1jsdLsi,254
2017-07-05 21:39:34,"New window will defeat DeMo reform, govt to tell Supreme Court https://t.co/qp7qqTuP7T #TopNews https://t.co/08H66T6z9l",0
2017-07-05 21:35:41,"RT @KPadmaRani1: Second #Demonetisation 
Get ready guys 🙌🙌
https://t.co/PEvSqMoeHP",68
2017-07-05 21:19:35,"RT @KPadmaRani1: Second #Demonetisation 
Get ready guys 🙌🙌
https://t.co/PEvSqMoeHP",68
2017-07-05 21:18:22,RT @harshijoshi: Why a 'cashless' society would hurt the poor: A lesson from India https://t.co/NsmPYp5uze #India #cashless #Demonetisation…,3
2017-07-05 21:11:08,RT @silky70550847: #AntiPeopleGST...2nd Murder of those who survived demonetisation,2
2017-07-05 21:10:45,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-05 21:08:20,RT @vishal4827: Farmers hit as vegetable prices crash down after demonetisation @aajtak @ndtv @TimesNow @RadhamohanBJP,1
2017-07-05 21:07:39,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-05 21:06:56,"RT @SitaramYechury: BJP promised 10 crore jobs. But focus is firmly on destroying livelihoods: demonetisation and then ill-planned GST. 
ht…",180
2017-07-05 21:06:33,"Paul Krugman blames demonetisation, RBI &amp; strong rupee for tepid growth https://t.co/bD6liGm3Wb",0
2017-07-05 20:57:45,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-05 20:53:21,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-05 20:51:50,#AntiPeopleGST...2nd Murder of those who survived demonetisation,2
2017-07-05 20:34:39,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-05 20:34:23,"RT @SitaramYechury: Claim was that Demonetisation will lead to more digital transactions, less black money and absence of terror. But this…",172
2017-07-05 20:29:54,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-05 20:26:37,"RT @KPadmaRani1: Second #Demonetisation 
Get ready guys 🙌🙌
https://t.co/PEvSqMoeHP",68
2017-07-05 20:24:41,RT @porinju: Here is what Shashi Kapoor had to say about Demonetisation &amp; GST. Courtesy @stocktalkstweet https://t.co/o97yW2cuSI,298
2017-07-05 20:24:12,RT @mehul0611: Demonetisation 126 rules changed in 2 months GST 6000 rules will change in next 6 months #AntiPeopleGST,21
2017-07-05 20:23:43,"RT @djohninc: Cash is back &amp; Digital Transactions Are Declining !!
Does This Mean #DEMONetisation Failed ?
https://t.co/S2fT5fUady",11
2017-07-05 20:22:25,RT @porinju: Here is what Shashi Kapoor had to say about Demonetisation &amp; GST. Courtesy @stocktalkstweet https://t.co/o97yW2cuSI,298
2017-07-05 20:20:34,"RT @Travel_4_All_TV: Hurt by demonetisation, travel and tourism industry finally crawls back to normalcy #ETBrandEquity https://t.co/OaFYwy…",1
2017-07-05 20:19:10,"RT @SarcasticRofl: Effects Demonetisation, Digital India &amp; GST on Healthy Economy explained in sequence 🤔😹 https://t.co/n06W7UoZMo",36
2017-07-05 20:16:25,"Hurt by demonetisation, travel and tourism industry finally crawls back to normalcy #ETBrandEquity https://t.co/OaFYwyNJI4",1
2017-07-05 20:11:56,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-05 20:11:04,"RT @meditationsaint: Opposition was against Demonetisation people supported it 

Opposition is against GST and people supporting it 

Great…",87
2017-07-05 20:10:06,"At best he seems to be Amartya Sen part 2! Should throw his credentials in garbage once ""J-Factor"" completes itself! https://t.co/7QLqsdc2Ll",0
2017-07-05 20:09:35,"RT @1Patelzuber: During Demonetisation 126 rules changed in 2 months , Now in GST 6000 rules will be change in next 6 months #AntiPeopleGST",27
2017-07-05 20:05:00,"RT @CashServicesUK: #India demonetisation showed how a #cashless society might hurt the poor
https://t.co/u96WodTR6o",2
2017-07-05 20:03:47,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-05 20:03:28,"New window will defeat DeMo reform, govt to tell Supreme Court https://t.co/3ZbtEF47g5 #india #indiabiz",0
2017-07-05 20:02:42,"RT @CashServicesUK: #India demonetisation showed how a #cashless society might hurt the poor
https://t.co/u96WodTR6o",2
2017-07-05 20:01:11,RT @iliyasmalek123: Demonetisation 126 rules changed in 2 months GST 6000 rules will change in next 6 months #AntiPeopleGST,4
2017-07-05 20:00:56,"Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate https://t.co/BbpUbFiJp9",0
2017-07-05 19:59:03,"RT @Tharoorian_INC: Frightening statistics: Modi made disaster #Demonetisation taking its toll on India's economy

#InclusiveIndia https://…",2
2017-07-05 19:58:47,"Everytime theres a problematic reform, Modi ji runs abroad. #Demonetisation #GST  #AntiPeopleGST",0
2017-07-05 19:56:10,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-05 19:55:50,RT @it_rajkot: Demonetisation 126 rules changed in 2 months GST 6000 rules will change in next 6 months #AntiPeopleGST,28
2017-07-05 19:55:22,RT @iliyasmalek123: After#Demonetisation poor planning is endangering the GST How many Indians will suffer because of the haste of the BJP…,14
2017-07-05 19:55:12,"Paul Krugman blames demonetisation, RBI &amp; strong rupee for tepid growth https://t.co/dwIaGksXRy via @economictimes",0
